Year,Term,Subject,Catalog,Descr,Primary Instructor Name,Max Units,Long Title,Description,Requisite
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3052,Challenges In:  Busn Analytics,"Kiran,Shashi",2,Challenges In:  Business Analytics,"This course introduces key business functions and studies how analytics is used in those
business functions. Various business applications across different functional areas and
industry verticals will be analyzed using real and simulated data to get a deeper
understanding of analytics principles. The objective of the course is to provide the right
level of exposure to the day-to-day life of an analytics professional. Examples of business
functions that will be studied are sales and marketing, finance, supply chain, HR and
finance.
Pre-requisites: OMIS3000 Business Analytics",
2019,Summer,OMIS,3391,Accelerating Innovation,"Tangri,Manish Virendrakumar",4,Accelerating Innovation,"This course introduces how contemporary organizations procure innovation ingredients (technology, IP, new business models), from outside the company, through deal-making, to fill gaps and get faster time-to-market. It also covers a 3-box framework, to recognize and manage inherent operational conflicts encountered, as companies innovate new business models, while maintaining current ones. Students learn practical deal-making skills to drive innovation, such as analyzing what external resource(s) (including IP) a firm wants for achieving its strategic intent, finding and selecting who to partner with, structuring and negotiating business contracts, and managing the deal to extract potential synergies. Student teams also study business development activities of a company. Prerequisites: None",
2019,Summer,OMIS,3698,Independent Study,"Schermann,Michael",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Schermann,Michael",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Goldenberg,Charles Bruce",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Trepanier,Daniel Pierre",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Rashidi,Eghbal",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Varma,Subir",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Trepanier,Daniel Pierre",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Trepanier,Daniel Pierre",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Trepanier,Daniel Pierre",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Goldenberg,Charles Bruce",3,Independent Study,,
2019,Summer,OMIS,3698,Independent Study,"Goldenberg,Charles Bruce",3,Independent Study,,
2019,Summer,FNCE,3052,Challenges In Finance,"Chacko,George",2,Challenges In Finance:  Corporate Financial Transactions,"This course goes over the techniques utilized in large-scale corporate financial transactions. The course is taught entirely by the case method. The transactions covered in this course include spinoffs/divestitures, mergers, LBOs/MBOs,
equity carve-outs, and restructurings. The course discusses the strategic use and value-add of each type of transaction, the appropriate context for using them, alternative structuring approaches, tax and regulatory consequences, cross-border implications, and valuation principles.",(FNCE 3000 OR FNCE 3452 OR FNCE 2452 OR FNCE 451 OR FNCE 854) AND (MBAMBAMJ OR MBAJDMMJ OR MSFNCEMJ)
2019,Summer,FNCE,3052,Challenges In Finance,"Chacko,George",2,Challenges In Finance:  Corporate Financial Transactions,"This course goes over the techniques utilized in large-scale corporate financial transactions. The course is taught entirely by the case method. The transactions covered in this course include spinoffs/divestitures, mergers, LBOs/MBOs,
equity carve-outs, and restructurings. The course discusses the strategic use and value-add of each type of transaction, the appropriate context for using them, alternative structuring approaches, tax and regulatory consequences, cross-border implications, and valuation principles.",(FNCE 3000 OR FNCE 3452 OR FNCE 2452 OR FNCE 451 OR FNCE 854) AND (MBAMBAMJ OR MBAJDMMJ OR MSFNCEMJ)
2019,Summer,IDIS,3799,Managing Transitions,"Cannon,Maria Baron",1,Managing Transitions,"The course is based on critical transitions, formative experiences, and personal conflict that characterize the common challenges MBAs are likely to face as they progress in their careers. One objective is to help students gain a more robust understanding of some of the pitfalls they may encounter as they make transitions within or across organizations. Research demonstrates that career failures are often associated with individual failures to successfully make these transitions. Blending theory and practice sessions will illustrate the lessons learned by others (such as SV executives) that have sometimes stumbled in making what seem to be straightforward transitions. Why are transitions challenging? Typically transitions require learning new skills and strategies for managing people who have different responsibilities, needs, goals and expectations than the individual has led in the past. For example, the role as individual team member vs. managing a team requires a shift in mindset from getting a job done through personal skills and effort to getting work done through others; shifting from a manager to a leader requires a shift in attention from focusing on doing things right to doing the right things. Such transitions often mean letting go of the very things that have made us successful in the past and deriving satisfaction from others accomplishments. Although easy to understand conceptually, this marks a fundamental shift in individuals identities.","MBA and 30 units  (Includes test and transfer units, and units in progress)"
2019,Summer,IDIS,3800,Managing Transitions II,"Cannon,Maria Baron",1,Managing Transitions II,This is the second part of  2-unit credit course series that prepares students for the career transitions that they will encounter once completing Santa Clara Universitys MBA program. This highly relevant course concentrates on the skills students require to succeed early on in their careers. These lessons learned will be applicable to transitions throughout the students careers.,IDIS 3799 AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MGMT,3550,IP Strat for Tech Start Ups,"Powers,Elizabeth Enayati",2,IP Strategies for Tech Start Ups,"Identification and management of intellectual property (IP) assets is a significant strategic tool for every level of management.  This course is designed to demystify intellectual property rights that are present in technology companies, and to give them a working understanding of IP rights relevant to technology, and in particular start-up technology companies.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MGMT,3550,IP Strat for Tech Start Ups,"Powers,Elizabeth Enayati",2,IP Strategies for Tech Start Ups,"Identification and management of intellectual property (IP) assets is a significant strategic tool for every level of management.  This course is designed to demystify intellectual property rights that are present in technology companies, and to give them a working understanding of IP rights relevant to technology, and in particular start-up technology companies.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MGMT,3550,IP Strat for Tech Start Ups,"Powers,Elizabeth Enayati",2,IP Strategies for Tech Start Ups,"Identification and management of intellectual property (IP) assets is a significant strategic tool for every level of management.  This course is designed to demystify intellectual property rights that are present in technology companies, and to give them a working understanding of IP rights relevant to technology, and in particular start-up technology companies.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MGMT,3550,IP Strat for Tech Start Ups,"Powers,Elizabeth Enayati",2,IP Strategies for Tech Start Ups,"Identification and management of intellectual property (IP) assets is a significant strategic tool for every level of management.  This course is designed to demystify intellectual property rights that are present in technology companies, and to give them a working understanding of IP rights relevant to technology, and in particular start-up technology companies.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3200,Doing Bus In Silicon Valley,"Hendershott,Robert J",2,Doing Business In Silicon Valley,"Introduces the Silicon Valley business ecosystem with a focus on how innovative new companies are launched, financed, and built into the next generation of market leaders. Includes the foundation for effective business communication.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3200,Doing Bus In Silicon Valley,"Hendershott,Robert J",2,Doing Business In Silicon Valley,"Introduces the Silicon Valley business ecosystem with a focus on how innovative new companies are launched, financed, and built into the next generation of market leaders. Includes the foundation for effective business communication.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3594,Business to Business Marketing,"Montermoso,Juan P",2,Business to Business Marketing,"Examines using value as the cornerstone for decision-making, focusing on business processes and the business as a buying center with the various roles of participants, stressing business across borders, and accentuating working relationships and business networks. Uses core readings and in-depth case analysis, encompasses management activities that enable a supplier firm to understand, create, and deliver value to other businesses, governments, or institutional customers. In the context of these business markets, value refers to the economic, technical, service, and social benefits a customer firm may receive for buying the market offering. Teaches critical analytical and problem solving skills for a variety of business marketing solutions.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3594,Business to Business Marketing,"Montermoso,Juan P",2,Business to Business Marketing,"Examines using value as the cornerstone for decision-making, focusing on business processes and the business as a buying center with the various roles of participants, stressing business across borders, and accentuating working relationships and business networks. Uses core readings and in-depth case analysis, encompasses management activities that enable a supplier firm to understand, create, and deliver value to other businesses, governments, or institutional customers. In the context of these business markets, value refers to the economic, technical, service, and social benefits a customer firm may receive for buying the market offering. Teaches critical analytical and problem solving skills for a variety of business marketing solutions.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3710,Tech Mktg: Strat for Eff. Msgs,"Byers,Charles F",2,Tech Marketing: Winning Strategies for Effective Messaging,"The success of a marketing campaign or overall strategy ultimately depends on how a companys end customers perceive, accept and adopt a products value proposition / positioning / resulting messaging. Especially in high technology markets, where new purchases are capital investments measured by impact to the business and return on investment, a products value proposition has to be extremely clear, tangible and differentiated in order to achieve vendor preference, as well as maintain desired pricing and margin levels. This two credit-hour course focuses on proven, effective strategies for understanding customer requirements and translating them into clear, digestable and differentiated messaging statements. We will provide strategies and examples to achieve strong competitive positioning, as well as how and when to (re-)define an entire market vs. just differentially position your products. Specific topics will include best practices for positioning and messaging creation, competitive landscape modeling and developing differentiation, translating customer requirements into effective positioning/ messaging, and wholesale market (re-definition). Additional focus will include an overview of core media assets to effectively drive adoption of positioning/messaging in todays increasingly Web 2.0 world.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3710,Tech Mktg: Strat for Eff. Msgs,"Byers,Charles F",2,Tech Marketing: Winning Strategies for Effective Messaging,"The success of a marketing campaign or overall strategy ultimately depends on how a companys end customers perceive, accept and adopt a products value proposition / positioning / resulting messaging. Especially in high technology markets, where new purchases are capital investments measured by impact to the business and return on investment, a products value proposition has to be extremely clear, tangible and differentiated in order to achieve vendor preference, as well as maintain desired pricing and margin levels. This two credit-hour course focuses on proven, effective strategies for understanding customer requirements and translating them into clear, digestable and differentiated messaging statements. We will provide strategies and examples to achieve strong competitive positioning, as well as how and when to (re-)define an entire market vs. just differentially position your products. Specific topics will include best practices for positioning and messaging creation, competitive landscape modeling and developing differentiation, translating customer requirements into effective positioning/ messaging, and wholesale market (re-definition). Additional focus will include an overview of core media assets to effectively drive adoption of positioning/messaging in todays increasingly Web 2.0 world.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3712,Achieving Brand Leadership,"Byers,Charles F",2,Achieving Brand Leadership,"Provides a framework and tools for marketers to be successful with branding. Beginning with a fundamental review of the core branding elements, we weigh the importance of both the promise and the experience aspects of branding in building and sustaining trust. An examination of brand measurements illuminates the power of metrics and highlight different aspects of branding strategies. A look at past cases of successful and unsuccessful branding bring out variations in approaches to such issues as master brands, sub-brands, and the branding of services. Finally, the impact of branding architectures and creative positioning on brand equity are considered. Uses both management readings and current articles to provide a solid foundation for analysis. A series of cases drawn from both the product and service arenas will enable students to apply this analytical framework to actual situations. Brand equity and its related metrics provide a standard basis in evaluating various strategies for establishing and growing brands. A final individual course project offers an opportunity to integrate various facets of branding for a specific product or service.",(MKTG 3000 OR MKTG 3552 OR MKTG 2552 OR MKTG 551 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3712,Achieving Brand Leadership,"Byers,Charles F",2,Achieving Brand Leadership,"Provides a framework and tools for marketers to be successful with branding. Beginning with a fundamental review of the core branding elements, we weigh the importance of both the promise and the experience aspects of branding in building and sustaining trust. An examination of brand measurements illuminates the power of metrics and highlight different aspects of branding strategies. A look at past cases of successful and unsuccessful branding bring out variations in approaches to such issues as master brands, sub-brands, and the branding of services. Finally, the impact of branding architectures and creative positioning on brand equity are considered. Uses both management readings and current articles to provide a solid foundation for analysis. A series of cases drawn from both the product and service arenas will enable students to apply this analytical framework to actual situations. Brand equity and its related metrics provide a standard basis in evaluating various strategies for establishing and growing brands. A final individual course project offers an opportunity to integrate various facets of branding for a specific product or service.",(MKTG 3000 OR MKTG 3552 OR MKTG 2552 OR MKTG 551 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3804,Fund of Programmatic Advrtsng,"Saggar,Shashank",2,Fundamentals of Programmatic Advertising,"Programmatic advertising is the software-driven, algorithmic transaction of display advertising space in real time. As advertising rapidly shifts from traditional to digital formats, and as more transacts programmatically within digital advertising, the
industry needs technologists who are able to harness this constantly evolving and complex domain.  This course will transform programmatic novices into experts who can apply knowledge and experience to real-life scenarios. The course will provide foundational knowledge of the programmatic advertising landscape, an understanding of how it fits into marketing strategy, and the necessary skills to be able to navigate the space from various perspectives.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3804,Fund of Programmatic Advrtsng,"Saggar,Shashank",2,Fundamentals of Programmatic Advertising,"Programmatic advertising is the software-driven, algorithmic transaction of display advertising space in real time. As advertising rapidly shifts from traditional to digital formats, and as more transacts programmatically within digital advertising, the
industry needs technologists who are able to harness this constantly evolving and complex domain.  This course will transform programmatic novices into experts who can apply knowledge and experience to real-life scenarios. The course will provide foundational knowledge of the programmatic advertising landscape, an understanding of how it fits into marketing strategy, and the necessary skills to be able to navigate the space from various perspectives.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3202,Analytical Decision Making,"Fatemi,Homi",2,Analytical Decision Making,"This course covers how to rigorously formulate decision problems, apply mathematical optimization, deal with the uncertainties inherent in real business problems, while introducing the corresponding computer modeling tools.",(OMIS 3200 OR OMIS 3350) AND MBAMBAMJ AND NOT OMIS 3352
2019,Summer,OMIS,3202,Analytical Decision Making,"Fatemi,Homi",2,Analytical Decision Making,"This course covers how to rigorously formulate decision problems, apply mathematical optimization, deal with the uncertainties inherent in real business problems, while introducing the corresponding computer modeling tools.",(OMIS 3200 OR OMIS 3350) AND MBAMBAMJ AND NOT OMIS 3352
2019,Summer,OMIS,3250,Enterprise Platforms,"Ceran,Yasin",2,Enterprise Platforms,"Software enterprise platforms are the technological foundation of our economy. This course focuses on how enterprise platforms allow companies to function efficiently and competitively, in particular how the platforms help companies gain operational, marketing, and strategic advantages. Students analyze the strategic implications of the platforms, evaluate metrics, and create a proposal for (re)design of an enterprise platform. Course includes in-depth case analyses and no prior knowledge of any programming language is required.",(OMIS 3200 OR OMIS 3350 OR OMIS 353) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3250,Enterprise Platforms,"Ceran,Yasin",2,Enterprise Platforms,"Software enterprise platforms are the technological foundation of our economy. This course focuses on how enterprise platforms allow companies to function efficiently and competitively, in particular how the platforms help companies gain operational, marketing, and strategic advantages. Students analyze the strategic implications of the platforms, evaluate metrics, and create a proposal for (re)design of an enterprise platform. Course includes in-depth case analyses and no prior knowledge of any programming language is required.",(OMIS 3200 OR OMIS 3350 OR OMIS 353) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3385,Supply Chain Analytics,"Agrawal,Narendra",2,Supply Chain Analytics,"This 2-unit course will introduce students to a selection of important problems from all key areas of SCM - Plan, Source, Make and Distribute.  Through real world case studies, students will learn about the broader business context within these problems occur. They will learn how to apply appropriate descriptive and prescriptive techniques to solve these SC problems, and the use of cloud based technology platforms to store, access, visualize and analyze data to make and communicate effective decisions.",(OMIS 3200 OR OMIS 3350 OR OMIS 353) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3385,Supply Chain Analytics,"Agrawal,Narendra",2,Supply Chain Analytics,"This 2-unit course will introduce students to a selection of important problems from all key areas of SCM - Plan, Source, Make and Distribute.  Through real world case studies, students will learn about the broader business context within these problems occur. They will learn how to apply appropriate descriptive and prescriptive techniques to solve these SC problems, and the use of cloud based technology platforms to store, access, visualize and analyze data to make and communicate effective decisions.",(OMIS 3200 OR OMIS 3350 OR OMIS 353) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3387,Global Supply Chain Management,"Harris,Timothy David",2,Global Supply Chain Management,"Global supply chains are the vitally important dynamic networks that connect people,
information, processes and resources across the world involved in the production and delivery of goods and services to customers. This course explores global supply chain relationships, transactions, channels, and logistics infrastructure. Trends and challenges with respect to analytics, politics, economics, and sustainability concerns in global supply chains are discussed.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3387,Global Supply Chain Management,"Warren,Graeme Mark Herbert",2,Global Supply Chain Management,"Global supply chains are the vitally important dynamic networks that connect people,
information, processes and resources across the world involved in the production and delivery of goods and services to customers. This course explores global supply chain relationships, transactions, channels, and logistics infrastructure. Trends and challenges with respect to analytics, politics, economics, and sustainability concerns in global supply chains are discussed.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3387,Global Supply Chain Management,"Harris,Timothy David",2,Global Supply Chain Management,"Global supply chains are the vitally important dynamic networks that connect people,
information, processes and resources across the world involved in the production and delivery of goods and services to customers. This course explores global supply chain relationships, transactions, channels, and logistics infrastructure. Trends and challenges with respect to analytics, politics, economics, and sustainability concerns in global supply chains are discussed.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3387,Global Supply Chain Management,"Warren,Graeme Mark Herbert",2,Global Supply Chain Management,"Global supply chains are the vitally important dynamic networks that connect people,
information, processes and resources across the world involved in the production and delivery of goods and services to customers. This course explores global supply chain relationships, transactions, channels, and logistics infrastructure. Trends and challenges with respect to analytics, politics, economics, and sustainability concerns in global supply chains are discussed.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,ECON,3052,Chllngs In: Econ of Innov & IP,"Helmers,Christian",2,"Challenges In:  The Economics of Innovation and Intellectual
Property","This course provides an overview of the economics of innovation and intellectual property. The course covers recent events related to intellectual property, such as the debate on software patents, patent wars, patent litigation involving patent trolls, and standard essential patents. It also introduces students to the economics of other intellectual property rights, including trademarks, copyright, and design rights.",(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,ECON,3052,Chllngs In: Econ of Innov & IP,"Helmers,Christian",2,"Challenges In:  The Economics of Innovation and Intellectual
Property","This course provides an overview of the economics of innovation and intellectual property. The course covers recent events related to intellectual property, such as the debate on software patents, patent wars, patent litigation involving patent trolls, and standard essential patents. It also introduces students to the economics of other intellectual property rights, including trademarks, copyright, and design rights.",(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,IDIS,3700,Effective Business Communictns,"Firenzi,Gina Marie",2,Effective Business Communications,"Intensive practice in forms of communication specifically for business settings, geared to the student's level of prior preparation. The focus will be primarily on oral communication and writing to support the oral communication. Emphasis on communicating complex issues and quantitative data to inform, advocate or persuade.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,IDIS,3700,Effective Business Communictns,"Firenzi,Gina Marie",2,Effective Business Communications,"Intensive practice in forms of communication specifically for business settings, geared to the student's level of prior preparation. The focus will be primarily on oral communication and writing to support the oral communication. Emphasis on communicating complex issues and quantitative data to inform, advocate or persuade.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,IDIS,3700,Effective Business Communictns,"Firenzi,Gina Marie",2,Effective Business Communications,"Intensive practice in forms of communication specifically for business settings, geared to the student's level of prior preparation. The focus will be primarily on oral communication and writing to support the oral communication. Emphasis on communicating complex issues and quantitative data to inform, advocate or persuade.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MGMT,3200,Ethics for Managers,"Jacobus,Laura Elizabeth",2,Ethics for Managers,"This course is an introduction to business ethics that focuses specifically on the kinds of ethical issues that managers typically encounter. Course topics include the psychological factors that influence moral decision-making, normative approaches for dealing with ethical issues in management, and application of these concepts to cases describing real life ethical dilemmas managers have faced in a variety of organizational and environmental settings.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3052,Challenges In Modern-Day Mktg,"Byers,Charles F",2,Challenges In Modern-Day Marketing,"This course introduces the concepts critical for contemporary analysis of fundamental marketing principles. The course also outlines key aspects of the marketing management framework and introduces data analysis tools that are important to ascertaining optimal marketing strategies. Topics include data-driven assortment strategies, STP based on break-even analysis and life time customer value, sales promotion planning, recommendation systems designs.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3052,Challenges In Modern-Day Mktg,"Shi,Wei",2,Challenges In Modern-Day Marketing,"This course introduces the concepts critical for contemporary analysis of fundamental marketing principles. The course also outlines key aspects of the marketing management framework and introduces data analysis tools that are important to ascertaining optimal marketing strategies. Topics include data-driven assortment strategies, STP based on break-even analysis and life time customer value, sales promotion planning, recommendation systems designs.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3052,Challenges In Modern-Day Mktg,"Byers,Charles F",2,Challenges In Modern-Day Marketing,"This course introduces the concepts critical for contemporary analysis of fundamental marketing principles. The course also outlines key aspects of the marketing management framework and introduces data analysis tools that are important to ascertaining optimal marketing strategies. Topics include data-driven assortment strategies, STP based on break-even analysis and life time customer value, sales promotion planning, recommendation systems designs.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3052,Challenges In Modern-Day Mktg,"Shi,Wei",2,Challenges In Modern-Day Marketing,"This course introduces the concepts critical for contemporary analysis of fundamental marketing principles. The course also outlines key aspects of the marketing management framework and introduces data analysis tools that are important to ascertaining optimal marketing strategies. Topics include data-driven assortment strategies, STP based on break-even analysis and life time customer value, sales promotion planning, recommendation systems designs.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,MKTG,3803,Fundmntls of B2B Acct-Bsd Mktg,"Day,Daniel",2,Fundamentals of B2B Account-Based Marketing,"This course introduces the concepts critical understanding of contemporary B2B marketing and the emergence of Account-Based Marketing (ABM) as a Go-to-Market strategy. You will learn why account-based Marketing has recently become important and you will gain the understanding of when its appropriate to employ an ABM strategy and what types of companies utilize this approach.
Throughout this course you will gain hands on knowledge and experience in developing and evaluating effective ABM strategies. By successfully completing this course you will be able to use cutting edge marketing technologies in the implementation of an account-based marketing strategy including their use for measuring the effectiveness of the program.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Summer,OMIS,3200,Quantitative Methods,"Fatemi,Homi",2,Quantitative Methods,"Introduces probability and statistical analysis, emphasizing applications to managerial decision problems. Discusses descriptive statistics, probability theory, sampling distributions, statistical estimation, hypothesis testing, and simple and multiple regressions. Additional topics may include exploratory data analysis, analysis of variance, and contingency tables",
2019,Summer,OMIS,3202,Analytical Decision Making,"Li,Tao",2,Analytical Decision Making,"This course covers how to rigorously formulate decision problems, apply mathematical optimization, deal with the uncertainties inherent in real business problems, while introducing the corresponding computer modeling tools.",(OMIS 3200 OR OMIS 3350) AND MBAMBAMJ AND NOT OMIS 3352
2019,Summer,OMIS,3252,Operations Management,"Li,Tao",2,Operations Management,"This course introduces how firms get the right products and services to the right people, in the right place, at the right time and cost. In addition to firms that provide physical goods, this course covers information enabled, supply-demand matching networks like Uber and AirBnB that vastly reduce cost and  increase convenience in operationally intensive industries",(OMIS 3202 OR OMIS 3352 OR OMIS 355) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ) AND NOT (OMIS 3357 OR OMIS 357 OR OMIS 857)
2019,Summer,OMIS,3252,Operations Management,"Schaffzin,Richard",2,Operations Management,"This course introduces how firms get the right products and services to the right people, in the right place, at the right time and cost. In addition to firms that provide physical goods, this course covers information enabled, supply-demand matching networks like Uber and AirBnB that vastly reduce cost and  increase convenience in operationally intensive industries",(OMIS 3202 OR OMIS 3352 OR OMIS 355) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ) AND NOT (OMIS 3357 OR OMIS 357 OR OMIS 857)
2019,Summer,OMIS,3252,Operations Management,"Schaffzin,Richard",2,Operations Management,"This course introduces how firms get the right products and services to the right people, in the right place, at the right time and cost. In addition to firms that provide physical goods, this course covers information enabled, supply-demand matching networks like Uber and AirBnB that vastly reduce cost and  increase convenience in operationally intensive industries",(OMIS 3202 OR OMIS 3352 OR OMIS 355) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ) AND NOT (OMIS 3357 OR OMIS 357 OR OMIS 857)
2020,Spring,ACTG,3000,Financial Accounting,"Nelson,Brian Charles",4,Financial Accounting,,(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2020,Spring,ACTG,3000,Financial Accounting,"Nelson,Brian Charles",4,Financial Accounting,,(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
